trade_date,600519.SH,601318.SH,600036.SH,000333.SZ,601899.SH,000858.SZ,600900.SH,601166.SH,002594.SZ,601328.SH,601398.SH,600276.SH,000651.SZ,600030.SH,600887.SH,600309.SH,002475.SZ,300059.SZ,000725.SZ,600919.SH,601288.SH,601088.SH,002714.SZ,000568.SZ,300124.SZ,600028.SH,002415.SZ,601668.SH,600809.SH,601857.SH,300498.SZ,601012.SH,600690.SH,000001.SZ,300274.SZ,601225.SH,300308.SZ,601601.SH,002142.SZ,600000.SH,600016.SH,601919.SH,600031.SH,000792.SZ,601988.SH,601985.SH,600406.SH,002352.SZ,600050.SH,000338.SZ,601169.SH,000063.SZ,601766.SH,600150.SH,000100.SZ,600837.SH,002230.SZ,601229.SH,002371.SZ,600089.SH,600660.SH,600048.SH,601688.SH,601888.SH,000625.SZ,600436.SH,601390.SH,600104.SH,601600.SH,002027.SZ,601211.SH,600438.SH,601006.SH,600019.SH,601818.SH,603288.SH,603993.SH,601989.SH,600585.SH,300015.SZ,002304.SZ,000002.SZ,601998.SH,603986.SH,601009.SH,600886.SH,600999.SH,601628.SH,600547.SH,000425.SZ,002050.SZ,000938.SZ,600893.SH,600926.SH,300014.SZ,603019.SH,600111.SH,600795.SH,000538.SZ,601939.SH,601669.SH,600674.SH,600015.SH,600760.SH,600009.SH,600426.SH,600958.SH,002311.SZ,600489.SH,002241.SZ,000166.SZ,000596.SZ,000157.SZ,601186.SH,603799.SH,600011.SH,300122.SZ,300408.SZ,002460.SZ,000776.SZ,002252.SZ,002049.SZ,002179.SZ,000977.SZ,002466.SZ,600584.SH,601377.SH,002129.SZ,002601.SZ,600010.SH,001979.SZ,600188.SH,601111.SH,000661.SZ,600115.SH,601901.SH,000768.SZ,603369.SH,000786.SZ,002236.SZ,601633.SH,600029.SH,601800.SH,002648.SZ,601788.SH,300433.SZ,600570.SH,600085.SH,002493.SZ,600346.SH,601117.SH,002271.SZ,600196.SH,601360.SH,002001.SZ,601872.SH,600845.SH,300347.SZ,600233.SH,000963.SZ,601021.SH,600176.SH,600600.SH,600219.SH,601699.SH,601336.SH,600023.SH,002180.SZ,601689.SH,600745.SH,601100.SH,000895.SZ,600362.SH,002736.SZ,600741.SH,300033.SZ,000983.SZ,002459.SZ,601881.SH,601898.SH,000999.SZ,000301.SZ,600372.SH,600515.SH,600183.SH,002812.SZ,601618.SH,600588.SH,601877.SH,000876.SZ,002555.SZ,002709.SZ,600332.SH,300450.SZ,002074.SZ,300142.SZ,002202.SZ,300316.SZ,300496.SZ,000408.SZ,600875.SH,601607.SH,002007.SZ,603806.SH,601238.SH,002821.SZ,601799.SH,000733.SZ,300413.SZ,600803.SH,300223.SZ,600132.SH,600061.SH,600018.SH,600460.SH,002410.SZ,000708.SZ,002603.SZ,000617.SZ,002841.SZ,600039.SH,603899.SH,600754.SH,000069.SZ,600732.SH,601808.SH,000877.SZ,601155.SH,600606.SH,000800.SZ
20190118,627.4429,49.5365,22.6703,34.6043,2.7422,49.813,13.1487,12.2514,46.4089,4.359,4.1004,33.7261,29.2874,15.3176,21.4117,27.2893,8.799,5.103,2.4452,4.4439,2.672,12.9504,13.1894,39.1329,14.6046,3.7714,25.6834,4.9015,25.8025,5.9372,21.0832,8.8943,13.6897,9.6541,10.0471,5.6985,27.9748,24.5659,14.8318,8.2782,4.444,2.3028,7.8448,6.31,2.6588,4.7438,10.4065,31.4362,4.8211,7.2218,4.2446,19.2602,7.7823,14.1011,2.202,8.8462,27.7589,6.6871,40.7354,4.8392,19.4517,9.6417,16.4147,57.7687,3.8181,88.7566,6.1144,20.8635,3.6301,4.9226,14.2695,8.5386,5.9342,4.9798,2.9706,33.4685,3.6488,4.4321,24.2039,7.174,89.2586,20.2259,4.2971,30.6382,5.3217,7.3933,10.6039,19.8044,14.8704,2.9668,7.5122,16.0999,22.0871,6.5902,8.2441,18.1266,8.8231,2.3446,47.022,5.0867,4.6855,7.4947,5.8666,15.4779,49.111,8.625,7.4444,22.8457,7.6121,6.8066,4.0532,56.2328,3.0328,9.4653,17.3942,6.3227,24.6194,15.8117,15.4135,12.2809,6.9596,21.6452,14.8049,14.9686,23.5782,8.9712,4.5486,5.7725,9.4379,1.5478,15.1298,3.8322,8.0022,91.5871,5.035,6.4328,13.7028,15.4325,13.5183,11.1954,5.6403,7.1889,9.9207,3.5094,9.256,6.2545,19.0768,25.1039,6.7105,8.0926,4.9987,9.4329,22.4886,20.4846,9.1117,2.9548,8.8561,27.876,10.2728,21.5709,31.5,7.2796,34.2276,2.0005,5.3758,35.2337,3.8772,24.2142,9.7637,19.1918,14.503,18.8136,12.5815,7.6451,15.9777,39.7806,3.3314,4.1558,7.3175,4.1901,21.366,4.8064,14.1807,3.365,8.8543,27.0713,2.7187,14.2582,23.4429,7.6971,9.0542,3.9029,33.5406,17.2519,12.227,19.1256,9.2253,9.7094,25.8854,9.7565,7.8507,14.968,16.0144,8.0735,9.2705,51.0954,49.7359,11.3454,20.2789,9.3052,18.6876,28.6628,5.7678,4.4839,9.0363,15.9331,4.2829,7.2433,6.4655,53.5379,2.0392,26.449,20.4964,5.3107,3.8217,8.2496,6.4859,22.7864,4.7678,6.3599
20190125,623.8542,50.6691,23.8582,34.4563,2.6969,51.0796,13.2822,12.4937,48.7482,4.3882,4.1992,33.6235,29.9864,15.4547,21.3942,27.5277,9.0848,5.1228,2.3909,4.4584,2.7392,13.2637,12.9481,39.6151,14.4178,3.8203,25.5439,4.9589,26.1731,5.8807,20.6933,8.9981,13.979,10.1817,11.7709,5.7057,26.7664,24.8624,15.2895,8.3338,4.4973,2.2367,8.2352,6.0,2.7036,4.6907,10.4656,29.7852,4.83,7.5465,4.3033,19.5879,7.47,13.1795,2.2432,9.0348,27.828,6.6161,45.577,4.8526,19.4856,9.8254,16.7352,54.8526,3.9005,86.1991,5.8291,21.5538,3.6203,4.9397,13.9867,8.8718,6.0122,4.9941,2.9932,33.8535,3.5836,4.4021,24.4144,7.1235,88.0625,20.4929,4.2971,34.8352,5.4711,7.2959,10.6857,20.5318,14.9913,2.904,7.5734,16.3105,22.1655,6.6075,9.1618,19.0685,8.6284,2.3355,46.8722,5.2169,4.6397,7.5888,5.8822,15.413,47.2935,8.709,7.4087,23.4938,7.5566,6.691,4.0532,60.2426,3.0656,8.8623,17.0788,6.1123,23.8177,16.2975,15.6679,11.8184,6.6437,22.5128,14.4857,15.2237,23.5462,10.0249,4.4517,5.8674,9.3856,1.4886,15.3683,3.7061,7.953,90.0003,4.9657,6.0086,13.7517,15.6307,14.5068,11.3325,6.0224,7.0003,9.4589,3.5977,9.0751,6.226,18.9551,25.236,6.7232,8.1049,4.9278,9.9166,22.166,19.9442,9.0223,3.1503,8.9023,28.1951,10.9695,21.0139,32.2625,7.7105,34.8329,1.9474,5.2197,35.2165,3.7916,24.1256,9.6058,20.5243,15.2562,18.8136,12.1008,7.4259,16.5273,39.8735,3.1784,6.1069,6.963,4.0775,20.5305,4.7595,13.5087,3.2499,8.8025,28.9621,2.6653,14.54,23.8928,7.8759,9.0201,4.5346,33.0564,18.5134,12.3656,18.5179,9.9724,9.0138,28.2984,9.3891,8.3778,14.7561,16.4439,8.2318,9.3789,49.2788,50.9289,11.4626,19.7145,9.2145,19.837,28.202,5.6755,4.5007,9.9191,16.7644,4.2737,7.0855,6.4528,53.6026,2.0033,28.4404,20.4203,5.3964,3.3939,8.3922,6.4192,23.5413,4.8358,6.2881
20190201,635.7585,52.2564,24.5107,36.397,2.7241,56.562,13.6496,12.8062,47.8462,4.534,4.2981,34.6665,31.5345,15.9173,21.4906,29.3243,9.7378,5.2615,2.3728,4.5309,2.7765,13.6316,13.8973,40.5702,14.3598,4.0088,27.4881,5.0245,27.4358,5.9372,21.1057,9.1179,14.6391,10.3669,11.5936,5.9984,28.7335,25.4306,15.4744,8.5481,4.5278,2.1858,8.6075,6.08,2.7484,4.8058,10.5568,30.5243,4.8121,7.8712,4.4059,19.6747,7.4873,12.7435,2.3422,9.2414,28.1241,6.8232,47.3303,4.8325,19.8838,10.2807,17.5719,52.9766,3.9622,89.4621,5.8118,21.8989,3.5709,4.8286,14.6552,9.4241,6.1682,5.0804,3.0609,34.3035,3.6302,4.3622,25.3342,7.5114,88.366,21.7334,4.4132,35.5048,5.4711,7.3225,11.0057,21.0566,15.5656,2.9757,7.5289,15.6635,21.8811,6.7547,9.4042,19.5121,8.4725,2.2269,48.5079,5.4084,4.6305,7.8198,5.9292,15.0086,48.6787,8.891,7.5694,23.1166,7.4458,6.5659,4.1643,60.5942,3.0738,8.8623,15.8113,5.9018,23.7531,16.6118,13.9011,11.5339,6.1205,22.0008,14.6999,16.3351,22.3056,9.631,4.4076,6.9981,9.1915,1.4788,15.6481,3.8196,8.0809,92.2218,4.9954,6.1664,13.82,16.6313,14.9553,12.4292,6.268,7.0499,9.5211,3.6588,9.1227,5.7704,21.0627,25.4247,6.7741,8.1295,4.8569,10.2019,22.8302,19.7084,9.225,3.1353,9.4138,29.1002,11.3085,22.018,31.9357,7.6651,36.0341,1.9208,5.3238,36.0511,3.8515,23.4956,9.6189,22.4634,15.2433,19.2821,12.4243,7.4873,16.4465,40.6171,3.2961,5.185,7.0903,4.0256,20.6039,4.7125,13.2847,3.0332,8.8975,27.5166,2.6296,14.2697,24.251,7.9156,9.4881,4.8522,30.955,19.096,12.2963,18.8068,11.4666,10.7004,27.3175,9.2524,8.5719,14.5353,16.8392,8.7919,9.3698,50.8657,49.5832,11.1599,19.7727,9.2871,19.9955,29.1328,5.6448,4.5596,10.3853,17.3048,4.4314,7.2958,6.4782,57.3918,1.9974,28.8892,20.982,5.482,3.457,8.2687,6.8944,25.4937,4.8736,6.1805
20190215,665.2303,52.2895,24.3852,37.2276,2.9413,61.388,13.6078,12.5874,51.2163,4.4319,4.1916,36.6444,32.1283,15.9687,22.2612,31.0528,9.9711,5.3724,3.2422,4.5527,2.7243,13.3864,17.0227,44.2331,15.674,4.0158,27.8368,4.9425,30.4827,6.018,23.5799,9.4255,14.2684,10.1355,12.1354,5.8199,31.4031,25.2824,15.5008,8.4608,4.5354,2.2875,8.5894,6.59,2.726,4.9031,10.6105,33.5959,5.1443,7.8536,4.3692,22.1714,7.6869,12.8822,2.6556,9.7174,29.7622,6.7463,47.9181,5.0132,20.587,10.121,16.8242,57.9437,4.1474,96.2526,5.9328,21.5538,3.7386,5.4183,14.8695,10.0728,5.998,5.0444,3.0007,34.7535,3.8722,4.5319,26.2384,7.8887,94.4445,20.8462,4.3513,37.3235,5.4789,7.4464,11.2661,20.6791,15.9132,3.1908,7.9351,17.6096,22.8521,6.798,9.5279,20.9823,8.8523,2.2993,49.6104,5.2399,4.6763,7.7599,5.9917,15.7126,51.0856,9.157,8.1764,24.0161,7.7876,7.519,4.2846,68.1768,3.2377,9.0633,18.5331,6.3136,25.3694,17.6215,15.9704,12.2364,7.6112,23.9207,15.0474,17.392,25.0268,10.793,4.6897,7.4172,10.3115,1.5182,15.8044,3.8322,8.2286,97.9771,5.0448,6.3046,14.3572,17.6506,15.2207,13.3522,6.4591,7.1492,9.8763,3.9235,9.6465,6.8998,21.4951,27.1322,6.9713,8.7212,5.0341,9.836,23.931,21.8109,9.6484,3.1202,9.3889,30.6825,11.6757,23.9397,32.5694,8.1716,36.2516,1.9916,5.4427,36.9115,3.92,24.4111,9.9347,26.1029,15.4686,19.3204,12.6832,7.8029,15.7191,48.1921,3.2961,5.8288,8.1175,4.0775,21.4762,4.7313,14.1028,3.2296,9.2258,29.4882,2.7009,15.1321,24.1499,8.6108,10.0583,5.0198,31.8229,18.9218,15.1476,19.0857,11.1896,11.5293,28.318,9.5173,8.7661,15.595,17.5079,9.0412,9.9029,53.6916,50.5662,11.9801,21.6173,9.4323,20.7486,30.8932,6.0322,4.6437,10.792,17.8036,4.4593,7.3418,6.751,59.083,2.0392,27.9823,22.1148,5.4221,3.7305,8.4017,6.8361,25.8407,4.9794,6.5393
20190222,666.3592,55.4062,25.6233,37.5072,3.1494,63.3295,13.5244,12.9781,51.4245,4.5194,4.2221,37.7901,33.7892,19.2155,22.3313,31.9298,11.9361,6.6799,3.4505,4.6904,2.7467,13.3591,19.1385,46.4587,17.1042,4.1066,30.6004,4.9425,32.2532,6.115,24.817,11.5821,14.4311,10.6816,12.5097,6.0627,37.2482,27.5471,15.9761,8.7385,4.6269,2.3333,9.4065,6.66,2.7559,4.9297,10.4924,35.5829,5.3507,8.3363,4.4572,26.837,7.7303,13.6155,2.6309,11.4148,30.2852,6.9593,49.3128,5.1739,20.6378,10.2967,19.9309,61.1709,4.4613,101.8477,6.0972,23.3451,3.8373,5.9824,16.7121,11.6508,6.1752,5.1378,3.0534,35.1988,4.0862,4.7116,27.0491,8.3909,94.8997,21.176,4.5758,40.5762,5.5025,7.3225,13.0372,23.9016,16.6889,3.3432,8.1132,18.6979,24.3526,6.9972,9.7187,22.2283,9.1348,2.3265,49.8021,5.3241,4.713,7.7343,6.1247,16.3217,57.9331,9.6191,10.4436,26.5695,7.9077,8.3084,4.9879,71.6545,3.3607,9.3255,20.005,6.2221,25.6991,18.9455,16.8779,14.4774,8.6378,25.03,16.2636,18.6674,27.1397,14.0033,6.0208,8.2554,10.2144,1.5675,17.2359,4.0087,9.2916,107.0766,5.5295,7.2221,14.9823,17.6223,15.422,14.9424,7.4689,7.7946,10.0984,4.4869,12.0271,7.9913,24.9062,26.4341,7.0985,8.7459,5.1405,11.1508,24.0543,23.0095,9.8154,3.1954,9.7904,32.9486,12.203,23.171,33.4211,8.1489,35.8544,2.0359,5.6807,39.4067,3.9542,25.0804,10.0795,26.2719,18.0242,18.5218,13.4689,9.3811,16.592,63.7883,3.455,6.1166,9.2537,4.1987,21.9444,4.7219,14.7846,3.4597,10.4092,29.4882,2.7544,16.3855,23.5072,9.9615,10.3987,4.9969,32.2615,18.7416,16.1773,19.4144,11.2567,12.5584,30.682,9.8846,8.6737,15.6392,17.3225,9.6365,11.0053,55.7518,52.2842,12.5757,23.1302,9.7682,21.2638,31.4277,7.1451,4.7783,10.9507,18.7596,4.7795,7.539,7.7598,62.2067,2.0811,28.9453,23.4381,5.6105,4.1933,8.6298,6.8944,27.3246,4.9718,7.221
20190301,724.4491,59.8456,27.5222,39.9413,3.2852,70.1709,13.5828,15.0799,53.3276,4.8037,4.4503,41.039,34.8329,20.9546,24.3542,35.8295,12.181,8.2805,3.8761,5.2559,2.8736,14.1902,18.503,49.6023,17.072,4.2463,30.243,5.1065,36.0343,6.3654,24.742,11.051,15.5252,11.8108,11.2784,6.5126,38.2176,29.0706,17.3229,9.5402,5.0995,2.5925,9.7334,7.37,2.9127,5.3633,9.9611,35.1701,5.8804,8.8014,4.8091,28.6589,8.2508,15.4488,2.7133,11.6932,35.3574,7.3795,51.5344,5.3144,20.9852,10.6642,21.1415,62.6484,4.5025,105.189,6.4517,23.567,4.1924,5.8798,17.1063,10.5199,6.2958,5.4684,3.3091,35.9781,4.4586,5.3205,28.5926,8.8054,103.0044,22.4087,5.381,46.0723,6.0449,7.2074,13.3869,28.634,16.3363,3.5942,8.1855,19.5355,24.6371,7.7593,11.4459,23.26,10.4982,2.3989,51.8572,5.6229,5.2265,7.931,6.7114,16.6712,58.4538,10.0742,11.4166,25.9699,8.0,8.5202,5.2192,76.3295,3.4673,10.0946,22.4874,6.1855,29.714,18.955,18.5348,15.0287,9.4671,26.7366,16.8778,19.6331,29.7729,13.2155,6.1971,7.8047,10.5877,1.7745,17.4581,4.5507,9.7148,107.0766,5.7867,7.5773,15.8613,20.6522,17.4264,14.321,7.4234,8.3308,11.0931,4.5718,12.8842,8.276,28.2725,27.67,7.2321,9.1896,5.4684,12.3043,27.2426,25.3871,10.531,3.5112,10.3019,37.142,12.1748,25.0457,35.1936,8.5193,37.1028,2.266,6.164,45.0252,4.1168,25.1198,12.2901,28.9767,18.0371,18.6524,14.5043,10.3981,16.7455,75.2856,3.7316,5.9752,10.6627,4.4931,23.1105,5.0692,16.1189,3.8118,10.2105,34.1138,3.1466,17.8573,23.7459,11.2924,11.9134,6.0485,34.3903,20.5737,16.9198,21.1975,11.8275,13.4826,33.1734,10.2435,9.0805,16.2043,18.9527,10.2582,10.924,58.7239,55.4434,13.142,24.294,10.2948,25.4254,30.8471,8.1474,5.0811,11.1094,18.2746,5.2806,8.1832,8.4197,63.9534,2.2306,29.6558,23.7904,5.9874,4.0741,9.3521,8.3367,29.2335,5.2816,7.5439
20190308,676.9052,56.795,25.7488,37.6634,3.2128,66.0476,13.9084,13.986,50.6711,4.5923,4.2525,39.7052,33.9036,20.6291,23.0756,31.9213,12.0702,7.6466,3.6407,5.1544,2.7541,13.6384,21.9622,46.2547,16.8272,4.0857,29.9902,4.9425,35.1354,6.1877,29.6455,10.1084,14.2141,11.385,10.7169,6.1627,41.0278,26.8965,16.8563,9.1275,4.8784,2.4908,10.0603,7.3,2.8007,5.3368,10.165,33.2504,5.8086,9.0383,4.6185,28.1577,7.9298,16.0334,2.9937,12.8517,37.3507,7.1309,72.3753,5.2073,20.2142,10.4165,19.5926,57.8854,4.0497,98.8199,6.2615,21.7674,4.2615,5.5294,17.1492,9.9413,5.9909,5.3031,3.1361,34.721,4.4306,5.0909,27.3999,8.1544,99.3091,21.5136,4.901,52.9124,6.1314,7.172,12.9404,25.9271,16.0693,3.5404,8.7364,23.1818,24.4311,7.3522,11.7552,29.9933,10.5663,2.426,49.5984,5.2935,5.1348,7.7942,6.3672,15.9023,55.202,9.4301,10.9078,25.4766,8.0278,9.637,5.1267,75.0182,3.4181,9.6664,21.9793,6.3685,28.5373,18.8502,17.8335,14.4951,10.4148,30.4839,16.4858,24.0517,28.3002,15.6578,6.3998,7.9075,11.6704,1.8829,17.0549,4.3238,9.0062,129.5672,5.5988,7.4194,15.4706,20.1991,16.8773,15.2166,6.7138,7.7549,10.7289,4.4632,13.446,8.3614,27.0746,28.302,6.8059,9.0849,5.3355,11.6655,26.1703,27.2636,11.4672,3.3984,11.7229,38.4834,11.6569,23.4848,34.5598,7.8692,35.4761,2.3988,5.874,42.2891,4.074,27.7184,13.5599,29.802,19.1829,18.2838,14.3564,11.9236,16.204,76.1221,3.6257,5.9752,10.3536,4.4325,23.4043,5.5386,15.7682,3.8118,9.9255,35.8773,3.1199,21.2494,22.7542,13.3681,12.075,5.5756,33.0381,21.1744,17.3851,21.5661,12.0122,14.1496,37.2931,10.6108,9.099,15.8423,18.6842,9.8946,10.68,61.1251,51.7402,14.5284,23.7179,10.1768,29.4285,29.2619,8.707,5.3167,13.9462,19.8264,5.1321,7.9334,8.2484,67.4191,2.1947,28.5526,22.4385,5.8504,3.9619,8.991,8.37,29.8149,5.3496,7.23
20190315,713.4351,61.0526,26.4933,39.415,3.1494,72.8335,13.5911,14.408,54.9036,4.6506,4.2449,40.7654,35.7393,20.3978,23.2858,34.9354,13.0907,7.6268,3.4595,5.1036,2.7691,13.6112,21.3106,49.3983,17.1686,4.1485,31.2543,5.0163,37.7499,6.22,28.7907,10.9831,15.2449,11.5702,12.0467,6.227,40.81,27.0859,17.138,9.0719,4.9166,2.5569,11.2406,7.19,2.8306,5.3191,11.5389,34.5462,6.2036,9.363,4.5892,27.3576,7.9905,17.837,3.0927,12.3578,35.5251,7.1487,68.1214,5.5688,20.5446,11.0077,20.0466,59.2463,4.0445,101.8085,6.3047,21.184,4.2319,5.7773,16.4978,11.2212,5.9838,5.26,3.106,34.8741,4.4306,5.1907,28.6237,8.5609,100.2642,22.0396,4.9242,48.9652,6.037,7.1808,13.0744,26.4704,15.3641,3.8272,9.0981,22.0784,25.0686,7.5168,12.6162,29.0264,11.3844,2.4622,50.3893,5.3854,5.2998,7.931,6.4454,15.9273,56.764,10.3892,10.4972,26.9854,7.7506,9.4156,5.1174,86.9242,3.6722,9.8062,22.9197,6.094,31.6729,21.4411,21.3328,14.6552,9.1907,27.9241,17.3546,21.9472,30.8693,13.5996,5.9679,7.7335,11.3493,1.8435,17.565,4.4372,9.5574,136.8904,6.1626,7.2715,16.3692,24.3522,17.6278,15.637,6.8503,8.1223,11.0931,4.6159,12.9318,8.2096,26.0016,28.6039,7.0794,9.806,5.4507,12.447,27.9163,25.6917,11.1988,3.4886,11.1403,40.7364,12.0429,25.0614,34.8074,8.0809,36.8285,2.3988,5.9112,44.0959,4.1425,30.1103,14.0862,27.1072,21.2492,19.4433,14.5135,11.5554,16.7617,77.5721,3.6963,6.2337,9.7264,4.5537,24.7541,5.5386,16.4111,4.2181,9.9255,37.6871,3.2179,19.1681,24.251,12.5239,12.0325,5.8156,34.7558,23.1267,18.8108,21.0182,12.8097,14.0734,32.1729,10.5596,9.4966,16.8755,21.4859,10.2494,10.5535,65.7746,53.4677,14.4112,27.3489,10.5036,27.3477,30.8563,8.1843,6.2421,14.6108,19.771,5.2992,8.124,8.8194,68.8516,2.3322,30.4038,24.3615,5.936,4.1022,9.2191,8.6868,36.3662,5.6292,7.6964
20190322,728.763,61.7718,27.0621,39.966,3.249,79.5548,14.2924,14.1423,56.4995,4.6579,4.2449,41.6831,35.1604,21.2459,24.4505,35.3867,14.286,7.8645,3.686,5.1326,2.7765,14.3946,21.9823,56.5943,16.8981,4.1765,30.1645,5.1229,39.589,6.2765,28.1759,10.3401,15.0731,11.6535,11.2883,6.4269,41.372,27.2918,18.2031,9.0401,4.8937,2.6789,11.6855,7.69,2.8381,5.5138,11.6677,33.1544,6.2844,10.179,4.5965,27.2033,8.0166,19.3828,3.3319,12.5464,35.9297,7.1132,71.0902,5.7093,20.5277,11.1355,20.4205,62.454,4.5128,106.6098,6.3826,21.562,4.2615,5.9311,17.0292,10.3533,6.0335,5.3247,3.091,36.0941,4.4493,5.3105,29.1148,8.5715,106.1463,22.919,4.8778,51.9631,6.2886,7.535,13.0372,26.5993,16.1197,4.0334,8.9812,22.0283,26.1867,7.5601,12.5286,30.7509,11.2578,2.4803,51.5397,5.3854,5.4007,8.2476,6.5002,16.6163,58.8958,10.5362,10.7293,25.1864,7.9169,9.7718,5.2377,94.4023,3.7459,10.2257,22.6276,6.0299,32.0091,21.1458,20.336,14.8775,9.6842,29.4031,17.1,22.9403,29.5968,14.5647,6.3734,8.034,11.5659,1.8829,18.6099,4.4709,9.705,139.8793,6.3209,7.5378,16.7892,25.4566,17.9756,15.4725,7.2596,8.1719,11.3684,4.8161,12.6271,8.3709,27.6704,28.3681,7.5883,11.39,5.9204,13.6439,28.2389,26.1043,10.9245,3.6089,11.73,41.4331,12.2878,26.3086,37.9168,8.1943,38.0107,2.4165,5.926,47.7957,4.2195,32.5809,13.3296,29.2452,21.4295,19.7965,14.8371,11.7921,16.4465,89.2553,3.714,6.0825,10.29,4.545,26.3425,5.7076,16.2552,4.4686,10.9102,36.6001,3.2447,20.1398,24.4989,12.3352,12.3388,6.1738,35.9253,22.6101,17.8603,22.5622,13.4728,14.7308,33.1047,10.7561,10.0145,20.3636,21.0466,10.2348,10.9511,64.487,56.2833,14.9189,27.3198,11.0755,28.3485,31.7964,8.6025,6.0991,15.4539,20.0065,5.8049,9.0179,9.1874,69.5817,2.3681,32.2549,27.2937,6.2872,4.1372,9.5137,10.2958,36.2881,5.8483,8.1719
20190329,783.8241,63.7394,28.3755,40.0729,3.1766,87.8292,14.0837,14.197,53.0203,4.5485,4.2373,44.8811,35.9602,21.2288,25.4927,38.767,14.461,7.6783,3.532,5.1689,2.784,13.3591,25.4657,61.7409,16.8981,4.0088,30.5743,5.0163,41.4968,6.1392,30.4402,10.4239,15.471,11.8664,10.8253,6.3626,38.9904,28.0329,18.696,8.9528,4.8327,2.684,11.6038,6.75,2.8157,5.3545,11.3296,35.1509,6.0959,10.3984,4.5452,28.148,7.8951,20.1161,3.3484,12.6002,35.8113,7.0895,70.2234,5.542,20.6124,11.3751,19.9487,68.121,4.2607,112.587,6.2874,21.4223,4.1332,5.3585,17.2692,10.6601,5.9129,5.1953,3.0834,40.2179,4.3376,5.8296,29.7618,9.0339,116.4111,24.1203,4.87,50.7589,6.2178,7.349,13.0372,26.0745,15.6563,3.9437,8.7197,21.8627,25.8925,7.4562,12.5698,30.0431,10.8585,2.426,51.2281,5.3241,5.2907,7.9824,6.4532,16.3567,61.0572,10.7042,10.64,27.2756,7.8984,10.1088,5.1082,102.1464,3.6722,10.0597,21.8975,6.0025,33.0371,19.7551,18.9679,14.3795,9.4868,32.0199,16.4212,22.7763,28.1402,13.895,6.391,7.8442,12.0363,1.8041,18.9554,4.4583,10.6696,150.1536,6.8649,7.5773,16.6524,27.0895,18.4424,15.0064,7.1232,8.4897,11.1109,5.0164,12.5318,8.1526,28.0451,28.236,8.0208,11.4023,5.7343,13.0671,28.2579,25.3675,11.0199,3.6691,11.666,43.1717,12.6173,25.5948,40.2043,8.0885,40.8292,2.3634,5.8219,46.1953,4.1682,31.0158,13.2704,29.9015,20.9531,19.8503,14.4211,11.871,16.4707,93.2922,3.6669,5.7654,10.7536,4.4325,26.4802,5.6325,16.187,3.9946,11.4372,35.1546,3.1377,19.4901,24.6091,13.2092,11.8283,5.4962,35.6329,22.3398,17.4148,25.4011,13.4094,13.6637,33.8894,10.2776,9.811,18.2619,21.9642,9.6776,10.5535,64.0624,57.3619,15.0361,25.7778,10.7305,28.8142,32.5337,8.9345,6.1159,16.2772,20.6507,5.7864,8.5644,8.7941,73.2877,2.3023,34.5922,26.4369,6.5956,4.1372,9.6848,9.8373,39.1776,5.6972,7.5708
20190404,793.9294,66.3022,29.7725,44.1188,3.3757,92.6644,14.0253,15.0643,54.7054,4.6141,4.4199,45.3751,35.9602,22.2739,26.0794,40.3848,14.9274,8.1418,3.6044,5.3356,2.8288,13.9518,28.0883,62.965,18.5859,4.1415,31.1845,5.172,42.1556,6.2442,31.9397,11.0789,16.4927,12.829,12.0369,7.091,38.8007,29.3341,20.5093,9.2941,5.0004,3.2127,12.1304,7.46,2.9053,5.6465,11.4853,34.5846,6.2036,11.6357,4.6551,28.8999,8.1467,20.1161,3.3649,14.2078,36.808,7.3558,70.7315,5.7361,21.2563,11.6227,21.0258,70.3276,4.8473,116.095,6.4777,23.5095,4.4883,6.0593,18.1005,11.7121,6.0476,5.5762,3.1812,40.1576,4.7192,6.6382,32.7006,8.9276,111.5732,25.2981,5.0326,59.4727,6.7759,7.6324,13.692,27.0228,16.0441,4.2306,9.4153,22.7204,26.6084,7.664,14.4929,32.5451,11.472,2.5166,50.8446,5.6995,5.5291,8.1193,6.6957,16.9209,61.4698,12.0904,11.363,27.0628,8.1663,10.0799,5.3488,106.6124,4.1394,10.6452,25.2093,6.1031,29.5394,20.7076,20.2397,15.0554,10.1285,35.1273,16.4293,24.2886,29.965,14.5942,6.964,8.5322,13.4251,1.8632,19.6629,5.0675,11.7031,146.1273,8.1509,7.972,17.258,27.9107,19.9983,15.7375,8.6606,9.5819,12.15,6.0855,13.8079,8.7031,31.1744,28.9624,8.8859,11.6242,6.0622,13.6067,28.0966,26.0355,12.0814,3.9623,11.6909,41.7913,13.2764,26.3557,43.5712,8.9653,46.4376,2.505,6.2309,50.8587,4.288,29.8248,13.9876,37.4688,20.9338,19.9962,15.4102,12.3269,19.1135,111.2592,3.92,5.941,12.9352,4.597,26.416,6.0737,16.9759,4.3128,11.4113,32.7204,3.2981,20.5652,25.8212,15.1459,11.7347,5.4504,35.7151,22.0334,16.7515,29.1366,12.6353,13.9781,37.2833,10.6963,10.0052,18.9772,21.8373,9.8799,11.8094,62.9,65.78,16.2468,26.22,11.3842,30.9544,34.3493,9.2911,7.4619,17.1303,20.3529,6.6541,8.8865,9.1367,72.0678,2.3801,34.0874,28.0743,7.4521,4.6281,10.1505,10.6626,37.4248,6.075,7.5708
