trade_date,601229.SH,601006.SH,601009.SH,600886.SH,600926.SH,600674.SH,600015.SH,601058.SH,600256.SH,601168.SH,601901.SH,600066.SH,600845.SH,600157.SH,600233.SH,601021.SH,601699.SH,600219.SH,600023.SH,600362.SH,601233.SH,600741.SH,601898.SH,600885.SH,601128.SH,600372.SH,600515.SH,600161.SH,600183.SH,600352.SH,601099.SH,600482.SH,600079.SH,600060.SH,600642.SH,600109.SH,601727.SH,600985.SH,600497.SH,600348.SH,601666.SH,600536.SH,600839.SH,603816.SH,601799.SH,601717.SH,600529.SH,601997.SH,603160.SH,600236.SH,600803.SH,600141.SH,600702.SH,600862.SH,603198.SH,600559.SH,600549.SH,603338.SH,600018.SH,600282.SH,600061.SH,600546.SH,600699.SH,601001.SH,600879.SH,600369.SH,600155.SH,601966.SH,600705.SH,600038.SH,600673.SH,600499.SH,600704.SH,600820.SH,600863.SH,601216.SH,600486.SH,600170.SH,600153.SH,600998.SH,600566.SH,601179.SH,600129.SH,601018.SH,600143.SH,600039.SH,600516.SH,600583.SH,600970.SH,600392.SH,600100.SH,603899.SH,600909.SH,600008.SH,600511.SH,600711.SH,600535.SH,601016.SH,600580.SH,601000.SH,601636.SH,603005.SH,603000.SH,603658.SH,600004.SH,600884.SH,601677.SH,600325.SH,600166.SH,600582.SH,600380.SH,600312.SH,600498.SH,600563.SH,600655.SH,601991.SH,600771.SH,603568.SH,600685.SH,603885.SH,600737.SH,600483.SH,601808.SH,600755.SH,600416.SH,600131.SH,600739.SH,601866.SH,600373.SH,601880.SH,600707.SH,600435.SH,601231.SH,600329.SH,600201.SH,600390.SH,600399.SH,600801.SH,601375.SH,600750.SH,603883.SH,601222.SH,600258.SH,601611.SH,600171.SH,601098.SH,600598.SH,603737.SH,600330.SH,600572.SH,600271.SH,600123.SH,600062.SH,600667.SH,603858.SH,601118.SH,600728.SH,600977.SH,600116.SH,603228.SH,600057.SH,600993.SH,600596.SH,600641.SH,600517.SH,601928.SH,600316.SH,603456.SH,603444.SH,600606.SH,600456.SH,600718.SH,603027.SH,600273.SH,600338.SH,600782.SH,600446.SH,600633.SH,601992.SH,600500.SH,600562.SH,601106.SH,600072.SH,600409.SH,603678.SH,600827.SH,600481.SH,600967.SH,600216.SH,600328.SH,600267.SH,603026.SH,601519.SH,603218.SH,600138.SH,600597.SH,600185.SH,600773.SH,600211.SH,601718.SH,600478.SH,600740.SH,600110.SH,600095.SH,600206.SH,600259.SH,600006.SH,600339.SH,603919.SH,601890.SH,601858.SH,600776.SH,603866.SH,601908.SH,603888.SH,600787.SH,600556.SH,600195.SH,601969.SH,601139.SH,600335.SH,603025.SH
20170811,7.4915,5.8282,5.6707,6.5544,8.6777,8.0932,7.1665,3.1508,3.2626,6.9411,8.4472,15.3961,5.6819,3.7,16.6018,30.6552,7.2221,3.0571,4.4372,16.2098,9.7337,16.1137,5.2471,19.236,7.7979,16.2276,7.6439,13.1955,7.7138,9.0563,4.0941,23.7047,18.1028,12.8206,4.8934,10.8682,7.3211,9.0245,6.7332,3.8521,5.2592,9.9385,3.4984,25.511,40.6867,,11.0582,8.3483,86.5195,3.2327,12.0172,11.4641,31.325,11.5716,18.4307,,21.6821,21.5868,5.418,3.1832,9.527,4.2417,21.4583,5.7857,9.33,5.2264,13.8266,18.1477,4.9534,43.9474,,8.4276,5.7824,7.2626,2.4902,3.8838,30.3561,3.0325,8.5043,8.779,29.5627,5.3356,14.6924,5.2998,4.9911,2.6187,12.6184,5.7148,6.7387,18.8957,,15.7279,7.8473,4.8867,28.2294,7.3774,23.1893,2.8751,6.5431,2.8305,3.7489,9.7003,13.5628,29.4993,12.354,12.6827,9.1103,5.7117,2.8656,3.8359,7.2787,11.4774,23.6349,48.795,,3.8943,26.1266,8.4886,25.8519,13.7896,7.9698,6.2531,10.2482,7.7495,12.3629,7.7399,16.9649,3.4738,18.9483,2.7482,8.27,15.4664,12.9925,15.1386,17.2956,9.6517,6.7,6.9945,8.3353,11.33,23.6047,6.9576,22.6218,10.2028,11.374,11.8928,9.1353,10.9484,7.7082,5.8506,17.0722,4.9939,15.4532,6.0024,30.6314,6.1443,8.5045,16.3901,9.1598,20.6935,5.0686,18.5835,5.9329,8.104,6.6137,6.9816,18.425,8.896,205.0897,5.3463,20.2088,14.6949,5.8899,6.4748,30.3444,3.8814,16.228,17.2564,5.8884,6.963,19.5079,4.12,16.1263,9.8556,22.6225,13.3494,4.4667,13.1557,9.3886,8.0175,11.7766,31.4426,4.28,15.4343,19.5361,11.609,5.6264,11.9257,19.3088,8.1062,8.25,4.5511,13.1234,7.7166,10.8438,58.79,5.4143,6.0952,15.1019,8.2592,9.7699,6.3614,8.5855,4.5239,26.437,8.2155,,7.1023,11.0066,5.5876,10.9641,9.5645
20170818,7.5692,6.184,5.8059,6.6472,8.792,8.118,7.1895,3.0878,3.2102,6.9902,8.5458,15.1403,6.0635,3.68,17.5277,31.946,7.4244,3.0411,4.462,16.3467,9.7742,15.7812,5.4354,19.5111,7.9247,16.3245,8.6257,13.7542,8.0943,9.3234,4.1539,26.2647,18.3254,13.3594,4.9661,11.0614,7.2447,9.0245,7.1714,3.9022,5.0813,11.2676,3.5563,26.2108,42.5365,,10.414,8.4657,90.1358,3.2626,12.7113,12.3304,31.344,11.0584,18.533,,22.4868,21.9562,5.2458,3.1768,9.7224,4.1812,22.7016,5.8767,9.3103,5.3273,14.3653,18.5743,5.1012,44.0813,,8.1702,5.9746,7.9292,2.5304,4.0432,30.2836,3.0643,8.6732,8.6969,28.9543,5.364,15.9209,5.2826,5.0353,2.6187,12.2507,5.8625,7.0615,17.0468,,16.5069,7.9954,5.4262,28.5066,7.3384,23.7536,3.1562,6.8304,2.9976,3.6377,10.0443,14.118,31.1076,12.7476,12.9952,9.0238,5.9029,2.9253,3.795,7.5449,11.3442,26.0459,51.9442,,4.0784,27.1563,8.658,28.6729,14.619,8.5188,6.2728,10.5883,8.761,12.9009,7.9779,17.4669,3.4397,18.5354,2.776,8.66,15.1795,12.957,16.2885,17.5534,9.503,6.81,6.7354,8.4703,11.526,24.7831,7.2338,23.4935,12.7059,12.64,11.9496,9.3723,11.3586,7.6357,6.1466,17.8956,5.1219,16.0458,6.2407,31.7603,6.3531,9.6325,16.8854,9.6483,22.3327,5.3521,19.029,6.5315,9.5087,6.7739,7.0948,18.3061,9.1297,178.1898,5.4624,19.8357,16.4034,6.3785,6.5938,31.7034,3.996,17.7562,17.6705,6.1195,7.4308,20.4464,4.17,19.3024,10.1871,23.0119,14.2226,4.4053,13.5886,9.2382,8.0175,12.4147,33.3537,4.31,15.655,19.8862,11.8061,5.8192,11.9952,19.1585,8.567,8.68,4.5719,13.211,7.9655,10.2186,50.11,5.5829,6.8478,14.8756,8.659,10.0468,6.8186,8.7975,4.6485,27.3088,8.6435,,7.4216,11.308,5.7336,12.2633,10.5452
20170825,7.6961,6.0766,6.1439,6.5888,8.8281,8.0932,7.4194,3.0968,3.1803,7.0393,8.6148,14.4628,5.8586,3.66,17.8458,32.5964,7.5833,3.0809,4.5117,16.9126,9.6391,16.5931,5.4867,19.4532,8.0589,16.121,8.646,13.3221,8.1288,9.401,4.1141,25.3755,17.9577,13.2133,4.9741,11.0904,7.2542,9.0245,7.1624,4.0424,4.939,10.8971,3.5177,25.971,42.5835,,10.3322,8.6948,91.403,3.3224,12.4019,12.2035,30.0048,10.8841,16.7436,,22.8747,21.5762,5.2294,3.3306,9.8323,4.1963,22.5516,5.8585,9.212,5.3365,13.6869,18.1941,5.162,43.3157,,8.4459,5.7743,8.1881,2.5465,3.949,28.55,3.0484,8.4502,8.8309,28.7077,5.383,15.7227,5.1452,4.9911,2.6363,13.4216,5.881,6.9787,17.0695,,16.9798,8.1352,5.323,28.3636,7.2994,23.3672,3.0919,6.9509,2.8671,3.7637,10.0878,13.9361,31.3721,12.642,13.0538,9.2765,5.8514,2.8955,3.795,7.6031,11.3538,26.2452,51.8011,,4.1574,26.713,8.8687,26.9724,14.2139,8.5543,6.3057,10.7111,8.0693,12.3231,7.797,17.8647,3.3885,18.0001,2.7574,8.89,15.3675,12.3717,16.1436,17.5328,9.1206,6.78,7.3252,8.6054,11.5072,24.9692,7.118,22.885,12.0301,12.0262,11.5376,9.3478,11.7025,7.6357,6.0508,17.859,5.172,16.141,6.2498,31.863,6.2735,9.6423,16.4649,9.3534,22.0878,5.2079,18.7784,6.3085,9.8792,6.7456,7.1854,17.9295,9.0934,171.5979,5.4769,19.472,16.7095,6.2292,6.5046,31.2858,4.1641,17.7069,17.2472,6.0254,7.362,19.642,4.5,18.4371,9.8722,22.7365,14.0833,4.6071,13.2969,9.0258,8.0175,12.4244,30.9387,4.46,16.4763,19.9543,11.7779,5.7641,12.0745,18.8193,8.3225,8.56,5.0395,13.4933,8.0326,10.072,48.83,5.5174,6.727,14.3171,8.4347,12.6724,6.8186,9.1543,4.5622,27.432,8.4388,,7.5319,11.0455,5.6805,11.7381,10.7406
20170901,7.7329,6.1102,6.0613,6.4243,8.9605,7.9027,7.2891,3.1508,3.2551,7.6778,8.9401,14.5181,6.0776,3.79,17.6868,33.7099,8.6594,3.2561,4.5779,18.1082,10.4294,15.9668,5.7863,19.5305,8.2303,16.1113,8.8762,14.2955,8.4113,9.8318,4.3432,25.1997,17.6964,13.2407,4.958,11.9019,7.741,9.0245,7.4933,4.4031,5.3731,11.3146,3.508,26.3869,41.4473,,10.5486,8.7283,90.4965,3.3821,11.6576,13.9884,33.0062,10.981,16.5476,,25.4539,21.1892,5.254,4.1056,10.0644,4.6122,23.2876,7.0957,9.094,5.7032,14.9439,18.6948,5.3184,40.2628,,8.9147,6.0466,7.9292,2.6188,3.92,29.9354,3.096,8.5178,8.9,29.1105,5.421,15.5444,5.1108,4.9911,2.7305,14.0219,5.9364,7.136,19.2579,,17.0633,9.3361,5.323,27.7108,8.7028,23.404,3.108,6.9416,2.841,3.9267,10.3955,14.1467,32.4228,12.8436,14.1997,9.4827,5.7411,2.8955,4.1876,8.6762,11.4488,25.4858,51.2106,,4.2188,26.4055,8.9678,27.2575,14.4454,8.8376,6.3057,10.6449,8.7238,12.343,7.9589,17.7984,3.4994,18.3824,2.7852,8.64,15.1597,13.3827,16.0259,17.1048,9.6305,7.13,7.474,9.5219,11.56,26.3337,7.1536,23.7731,12.1158,12.2084,11.4878,9.2415,12.1323,7.8854,6.1118,18.3531,5.6898,15.7166,6.1765,33.2905,6.6911,10.9764,16.7265,9.6759,23.1335,5.3857,18.797,7.0714,10.9983,6.7456,7.2458,17.6619,9.0466,184.5719,5.5132,20.9921,17.2231,6.2529,6.6309,31.8769,5.3178,18.4069,17.1919,5.974,7.4721,19.7388,4.52,18.801,11.0409,24.8544,14.1297,4.5369,13.2027,9.2471,8.0175,11.912,31.2905,4.66,16.7175,20.2266,12.2378,5.709,12.4615,19.1198,8.3977,8.94,6.1461,14.1748,7.8985,10.3847,50.92,5.5642,6.7549,14.4726,8.3665,12.3151,6.8478,9.237,4.7827,28.5217,8.6621,,7.4492,11.6192,6.0521,11.7197,10.7117
20170908,7.5938,5.9356,6.0988,6.4589,8.8402,8.0269,7.2125,3.1778,3.2027,7.8742,8.7725,14.601,6.3497,3.71,17.3875,35.6609,8.1538,3.1844,4.5282,17.6427,10.9495,16.1137,5.5124,19.7573,7.8799,16.3245,8.8626,14.876,8.7227,9.3579,4.2137,24.6525,17.532,13.0032,4.9095,11.5638,7.6551,9.0245,7.2429,4.2829,5.2735,11.4205,3.4984,25.7361,44.8652,,10.3755,8.678,93.8886,3.7167,11.8583,15.7659,31.2301,10.8648,16.4113,,24.6995,21.2772,5.3852,3.875,9.9178,4.5517,22.9089,6.9047,8.8876,5.5107,14.2955,18.7134,5.2663,40.7413,,9.4661,6.1668,7.8273,2.5706,3.7823,28.5137,3.0802,8.1868,9.0383,29.0448,5.3925,15.5048,5.1538,4.9734,2.6657,14.9223,5.8902,7.2105,19.2503,,17.1004,9.0236,5.3151,27.9075,9.0536,22.8213,3.0839,7.2011,2.7679,3.7414,11.1125,13.9744,34.3242,13.1219,15.2089,9.4228,5.7705,2.8756,4.2121,8.2437,11.3633,26.7862,50.7811,,4.096,26.2696,8.9017,26.1369,14.59,8.572,6.1677,10.6166,8.1437,12.4127,7.5114,17.8079,3.4226,17.3578,2.7667,8.55,14.6154,13.0723,16.2613,17.0532,9.4251,7.16,6.9835,9.1842,11.5901,25.7445,7.3407,24.2747,12.0872,12.4769,11.225,9.1598,12.0151,8.3767,6.0857,17.9963,5.4894,15.6946,6.653,32.8473,6.4823,11.0352,16.5396,9.5469,23.8401,5.1311,19.029,7.0185,11.0369,6.6514,7.3363,17.2258,8.8545,180.7394,5.5712,22.5308,17.7662,6.884,6.6161,31.2587,5.1726,19.6097,16.4373,5.76,7.3208,19.5153,4.44,18.0241,10.5684,24.7784,14.3063,4.5106,13.2404,9.0789,8.0175,11.8249,32.3173,5.52,16.4506,20.8392,12.2847,5.7825,13.1361,19.0325,8.3037,9.47,6.063,13.4057,7.7836,10.6387,48.85,5.6017,6.7456,14.1333,8.2397,12.0294,6.7116,9.6636,5.0606,29.0144,8.6156,,7.4295,11.7845,5.999,11.9961,10.7877
20170915,7.5201,5.9423,6.0387,6.3637,8.7439,7.9606,7.1512,3.1958,3.1578,7.645,8.7528,15.2302,5.961,3.7,17.2004,34.173,7.4894,3.272,4.4951,16.8943,10.4834,15.7039,5.4183,20.3752,7.9247,16.0919,9.5194,14.2649,8.5439,9.2114,4.2336,25.1313,17.7545,13.2315,4.9095,11.5445,7.5406,9.0245,7.0283,4.0625,4.882,11.6381,3.4211,25.6529,45.8042,,10.212,8.583,90.2723,3.6689,11.4987,14.6158,35.9602,11.4458,16.8799,,23.5285,21.2666,5.3934,3.5291,9.8445,4.2417,24.9168,6.6591,8.8778,5.4648,14.475,18.3795,5.2402,41.8419,,10.8814,6.2869,7.8351,2.5786,3.6809,27.8536,3.0563,8.1395,9.0297,29.6284,5.3735,15.1283,5.1108,5.2738,2.807,14.2629,5.7979,7.2519,17.0619,,17.6104,9.0647,5.2834,27.4157,9.1316,22.8826,3.108,7.6553,2.7209,3.7785,10.754,13.6585,33.2691,12.7668,16.0487,9.343,5.9029,2.9452,4.1058,8.1106,11.5344,26.3971,54.3419,,3.9732,27.335,9.3231,26.0878,14.7154,8.7048,6.1283,10.6261,7.8462,12.1537,7.5304,17.2869,3.4055,17.7631,2.7482,8.86,14.7243,12.8151,15.5641,17.0532,10.4873,6.82,7.6614,9.2614,11.3375,25.8996,7.7327,25.0312,11.973,11.8823,11.3387,9.6419,12.0287,8.1592,6.2946,17.9139,5.2444,15.5995,6.4514,32.3621,6.6613,10.9077,16.3527,9.51,23.6083,5.0254,18.9084,7.1887,10.8671,6.8398,7.2231,18.0484,8.8804,180.933,5.7743,21.3745,17.2033,7.1486,6.6755,32.5421,4.676,18.7618,16.5017,5.7429,7.2657,19.5898,4.41,18.2601,9.9053,24.8733,14.0926,4.5194,13.0992,9.3886,8.0175,11.9506,32.3744,5.42,16.081,21.1893,12.3035,5.9385,15.4181,20.5641,8.1814,10.05,5.585,13.5031,8.1666,10.1893,48.7,5.8452,6.5598,14.4585,8.308,11.5382,6.7311,9.7437,5.4057,28.0953,8.6807,9.1562,7.8354,12.4165,5.8464,12.6594,10.8564
20170922,7.4915,5.9423,6.0688,6.381,8.7138,7.8695,7.1895,3.1238,3.1204,7.8824,8.4866,16.3709,6.0564,3.66,19.3703,33.4635,7.446,3.272,4.4455,16.5931,10.7469,16.6781,5.3926,19.4243,7.6638,15.9077,9.6413,13.9593,8.7169,8.8323,4.1938,24.2225,17.4255,14.1082,4.853,11.5928,7.636,9.0245,6.6349,4.1075,4.7966,11.2793,3.4211,25.0265,45.6446,,10.164,8.4601,100.0003,3.5853,11.2562,14.0034,35.3998,11.7363,16.6158,,23.4207,21.0837,5.418,3.3946,9.8079,4.1585,24.5095,6.6045,8.6221,5.3915,13.9663,17.9252,5.1707,40.1958,,11.3869,6.2068,7.6312,2.5224,3.6736,27.0702,3.0802,7.9774,8.9476,29.538,5.3261,15.0193,5.0765,5.4239,2.754,13.0877,5.7702,6.9374,16.9186,12.2226,18.037,8.8508,5.0295,27.2816,9.2681,21.3555,3.0437,7.4421,2.653,3.7192,12.0032,13.8404,33.1034,12.4884,15.0461,9.2433,5.969,3.0348,4.0404,8.069,11.3442,26.9761,50.2801,,3.9293,26.8989,9.195,25.8813,14.0307,8.5985,6.102,10.6638,7.876,12.0043,7.6257,17.2869,3.3202,17.1819,2.7112,9.07,14.2988,12.1677,15.3468,17.177,11.5353,6.77,8.3008,9.0588,11.1565,25.2121,8.0445,24.6776,11.5447,12.9852,11.0261,9.7236,12.7457,8.6586,6.1727,17.4565,5.2388,15.3434,7.0471,32.6234,6.5221,10.2996,16.1004,9.1322,24.3319,4.9053,18.5556,6.9246,10.5352,6.755,7.0646,17.2357,8.6831,174.0265,5.7961,23.8924,17.1737,7.1656,6.5863,31.4737,4.5843,19.028,16.0599,5.3407,7.1419,19.1206,4.1,17.68,9.3748,27.1907,14.6778,4.4316,12.4593,9.2647,8.0175,11.6992,30.663,5.22,16.0913,20.5086,12.0595,5.8834,15.9935,19.8952,7.8711,9.62,5.585,13.5031,7.9368,11.6058,46.36,6.0513,6.5412,14.8827,8.1325,11.6989,7.2758,9.8549,5.5398,27.7542,8.6528,8.2028,7.7251,11.8039,5.7535,12.3462,10.8601
20170929,7.3074,5.8752,5.9411,6.355,8.3828,7.8033,7.1052,3.3578,3.1504,7.5468,8.4768,17.0069,6.0176,3.6,20.661,32.9215,7.4027,3.1765,4.4289,16.8487,11.5912,17.4359,5.2899,20.0421,6.5828,15.7526,9.7496,14.3478,8.838,8.8409,4.1539,24.4668,17.5223,14.3456,4.8126,11.3319,7.6551,9.0245,6.6796,4.0875,4.7397,11.1029,3.3921,25.5893,46.7902,,10.414,8.2198,93.0308,3.6092,11.4318,14.2573,37.1284,12.2688,16.5646,,23.0831,20.5736,5.4835,3.5483,9.9606,4.1812,25.3527,6.8137,8.6516,5.3365,13.8765,18.4537,5.0838,41.8323,,10.5781,6.3029,7.5998,2.4822,3.6592,28.2526,3.0405,7.8693,8.913,30.3026,5.1837,14.514,5.0421,5.4328,2.7069,12.9143,5.6871,6.8629,15.5527,12.1233,19.3075,8.7274,5.0771,26.6735,10.3011,21.5579,3.0116,7.5904,2.6425,3.9118,11.9634,13.2469,33.8455,12.5652,15.7037,9.1302,5.6382,3.0845,4.2449,8.1272,11.2301,30.9437,51.7116,,3.9644,26.8703,9.0256,26.2057,13.9343,8.3683,5.9838,10.7205,7.2587,12.2932,7.5781,17.1543,3.2519,16.9143,2.7019,8.71,14.4373,12.6554,15.4464,17.244,9.7792,6.71,7.9536,8.9044,11.3677,25.176,7.9019,24.4473,11.3449,13.4168,10.8484,9.7481,12.8805,8.7069,6.1553,17.2094,5.3446,15.402,7.0104,31.611,6.3928,10.584,16.1378,9.0677,25.7317,4.9053,18.5835,6.8249,10.3346,6.6514,6.9816,17.1068,8.304,176.7859,5.4551,25.2073,16.8478,7.8781,6.6904,33.0528,4.8135,19.59,16.0967,5.4348,7.0593,19.7388,4.17,18.5846,9.6981,26.4974,14.0926,4.3351,12.7228,9.3621,8.0175,12.2794,29.2368,5.22,15.7063,20.8392,12.4724,5.654,14.5748,19.8511,7.8617,9.99,5.4447,13.2305,7.889,11.7328,43.99,6.4728,6.4204,14.8968,8.23,11.2524,7.801,9.6739,5.4727,26.9108,8.9226,8.3319,7.9064,11.7747,5.7535,12.9266,11.0048
20171013,7.3196,6.0229,6.0463,6.5542,8.3888,7.9855,7.1665,3.3939,3.1653,7.2358,8.5556,17.2281,6.1695,3.6,21.0819,34.8627,7.1499,3.0889,4.4537,16.7665,11.4832,17.49,5.3412,21.6833,6.3368,16.247,10.0136,15.2514,8.74,8.8753,4.1938,25.1899,17.9577,14.0899,4.8772,11.3513,7.5788,9.0245,6.6796,3.9272,4.6116,11.7028,3.5853,26.3527,46.8653,6.5303,10.7409,8.3036,92.2608,3.657,11.6994,13.9586,38.4392,12.5593,17.3059,,22.1419,22.5718,5.6393,3.4202,9.7774,4.1207,26.4317,6.4589,9.0351,5.3823,13.8765,18.2126,5.1446,45.3159,,11.4971,6.5112,7.6704,2.5224,3.6664,30.9581,3.0405,8.0179,9.2588,31.8728,5.2406,15.4255,5.0851,5.742,2.7069,11.773,5.7794,6.9539,14.6849,12.3319,19.9474,8.7686,5.1326,27.5141,9.3265,22.1651,3.1481,7.6831,2.6895,3.8303,11.7027,14.5965,36.2949,12.45,15.0787,9.2034,5.7117,3.1044,4.3348,8.8343,11.3347,30.8583,50.9869,,3.9995,28.3932,9.8477,26.2057,13.7993,8.5454,6.1874,10.8244,8.0321,12.5622,7.8446,17.1638,3.286,17.9466,2.7204,8.81,14.7441,12.5313,15.9987,18.2323,9.2693,6.67,7.8819,9.0009,11.6014,26.313,7.7505,22.8932,11.6114,13.0236,11.0403,10.5326,14.2266,8.417,6.5471,17.4748,5.1999,16.0971,6.928,33.1086,6.6414,10.074,16.7078,9.1691,26.0486,5.059,19.4468,6.9657,10.4967,6.8115,7.0948,17.5925,8.7091,176.6326,5.5349,22.1765,17.6082,8.0579,6.7796,34.7259,4.9281,19.9252,16.6397,5.3663,7.3001,20.1634,4.13,17.9946,9.5572,27.5516,14.5757,4.5457,13.0522,9.5568,8.0175,12.5888,29.56,5.44,16.1734,19.7695,13.4953,5.7641,14.168,20.5984,7.9651,9.37,4.8317,12.5587,7.8124,10.8633,42.8,6.4447,6.439,15.7735,8.2982,12.1097,8.015,10.7054,5.1852,33.4585,9.2017,8.3021,7.8275,11.3178,5.7667,12.466,11.2328
20171020,7.1723,6.1572,5.9636,6.6148,8.0518,8.1595,7.1742,3.3758,3.1279,6.9984,8.0825,17.6153,6.014,3.53,20.9978,33.6606,7.121,3.0889,4.3875,16.6935,10.8752,18.9514,5.1101,21.3358,6.0609,15.6072,9.2553,14.9982,8.2614,8.815,4.0344,24.418,17.8996,14.0442,4.7965,10.733,7.722,9.0245,6.4024,3.802,4.3839,11.0382,3.6723,26.7001,46.3019,6.2486,10.4861,8.1695,95.263,3.5614,11.5322,13.376,36.1691,12.3947,17.0077,,20.856,21.9386,6.4589,3.1832,9.6247,3.841,26.7461,6.1587,8.3862,5.1806,12.9387,17.6562,5.1012,46.0529,,12.1864,6.2709,7.4508,2.4581,3.6519,30.4649,3.0246,8.1058,9.3107,33.5499,5.0792,15.3859,5.3599,5.4858,2.654,10.9106,5.6963,6.9787,14.7528,11.2687,19.6692,8.1023,4.8391,26.906,9.1414,22.0669,3.0759,7.4328,2.653,3.7192,11.0509,13.4097,36.6767,12.5652,14.4536,9.097,5.5059,3.1343,4.0731,8.5431,10.8688,29.7192,50.8259,,3.8416,29.2155,9.4924,26.2057,13.7896,8.1204,6.0626,10.4183,8.1883,12.5522,7.2353,16.8891,3.3628,16.0885,2.8037,8.88,13.992,12.6377,15.9172,18.8386,9.3543,6.14,7.9701,8.4414,11.7372,25.9047,7.4654,23.5346,10.9832,12.64,10.7419,9.9769,14.2247,7.9015,6.7822,17.1546,5.0384,16.3531,6.5522,33.5797,6.4425,9.3677,16.2032,8.865,26.0769,5.1551,19.9202,6.4317,10.296,6.4912,6.9665,16.4824,8.4806,172.1224,5.3826,22.6428,16.2355,7.5999,6.958,31.5879,4.7982,18.19,15.5537,5.1096,6.8735,19.4036,3.88,16.9523,8.9521,27.4281,14.5942,4.3351,12.8357,9.5922,8.0175,12.5598,27.3732,5.06,15.5575,19.9057,13.6736,5.654,14.3267,20.1393,7.6924,8.82,4.7226,12.1304,7.372,9.945,42.82,6.2106,6.1231,15.2291,7.9959,10.9934,7.3828,10.739,5.1373,29.6114,9.5181,7.607,7.8472,10.9774,5.6274,11.5722,10.8926
20171027,7.2214,6.1572,5.9862,6.5888,7.8773,8.3251,7.2278,3.4479,3.2177,6.9329,8.0332,17.3457,6.113,3.53,20.0063,33.3453,6.8899,3.073,4.4289,16.6022,10.7942,19.6705,5.093,21.7364,6.0833,15.3261,9.6006,14.9982,8.4921,8.9615,4.0145,25.825,18.9059,14.236,4.8126,10.7523,8.2947,9.0245,6.3666,3.7369,4.3768,10.9559,3.6337,27.214,48.3865,6.0779,10.5005,8.3092,104.3673,3.5793,11.8165,13.9287,37.9643,11.8912,16.7777,,20.3387,23.6308,6.5573,3.1064,9.6125,3.8258,28.361,6.095,8.4452,5.1714,13.0385,17.8417,5.3532,43.8708,,11.9015,6.2469,7.5057,2.4581,3.7389,33.8741,3.0167,7.9842,9.1507,33.4594,5.1362,16.228,5.3943,5.2649,2.6716,11.3545,5.6963,7.2519,14.8358,11.3382,21.3662,8.1105,4.8471,27.2011,8.8295,23.1034,3.0518,7.266,2.6007,3.7044,10.5078,13.0747,36.2156,13.1987,13.8742,9.1568,5.4765,3.1044,4.0731,8.9507,10.4979,30.5071,49.7433,,3.903,29.9091,9.3396,26.2057,13.6354,8.3152,6.0758,10.4749,8.0916,12.5921,7.2544,17.0312,3.3458,15.492,2.7204,8.55,13.8535,13.0368,15.9806,19.8924,9.3897,6.05,7.689,8.4498,11.8201,27.967,7.9465,23.5181,11.2592,12.3043,10.8627,10.1322,14.4454,7.8692,6.8692,17.1088,4.9549,16.719,6.6347,34.7507,6.3431,9.6129,16.3153,8.7636,27.4295,4.9245,20.505,6.8484,10.0336,6.463,7.0193,15.9571,8.5896,174.8172,5.4406,21.1506,15.7911,7.2267,7.0844,29.8342,4.485,17.8646,15.7562,5.1524,7.1625,19.3142,4.01,16.6082,9.2008,27.6181,14.6314,4.2824,12.6664,9.6983,8.0175,14.1164,26.7362,5.27,16.1272,19.7792,14.1617,5.6173,13.4536,19.2552,7.6736,8.57,4.6498,12.033,6.9699,9.9548,41.24,6.0607,6.216,14.713,7.9472,10.9309,7.1882,11.0958,4.9648,27.5646,9.4343,7.4084,7.7605,10.8899,5.5345,11.305,11.9059
